day,time_of_day,hr,hrv_rmssd,activity_load,hr_zone,spo2,lf_hf_ratio,sleep_quality,resting_hr,temperature,rr_interval,is_workout,fatigue,fitness_gain,ces_score,safety_label,strategy_label,source
49,0.9375,59.4,47.2,0.57,0,99.0,1.953,8.2,68.4,36.7,1011.8,0,0.0,2.94,86,0,0,synthetic
49,0.9583,62.2,51.3,2.48,0,98.8,2.732,5.6,70.1,36.7,958.6,0,0.0,2.94,87,0,0,synthetic
49,0.9792,59.0,48.6,3.09,0,98.4,2.6,6.8,68.1,36.6,1002.1,0,0.0,2.94,86,0,0,synthetic
50,0.0,67.1,45.6,3.28,0,99.5,2.417,7.9,71.0,36.6,878.8,0,0.0,3.0,85,0,0,synthetic
50,0.0208,56.1,56.5,0.58,0,99.1,2.072,7.5,66.6,36.7,1054.8,0,0.0,3.0,90,0,0,synthetic
50,0.0417,55.7,45.7,1.4,0,99.1,1.958,7.3,69.7,36.7,1075.9,0,0.0,3.0,85,0,0,synthetic
50,0.0625,59.0,49.7,2.82,0,99.2,2.482,4.5,66.7,36.6,997.1,0,0.0,3.0,87,0,0,synthetic
50,0.0833,53.8,40.5,1.89,0,98.7,2.624,6.6,65.8,36.5,1112.7,0,0.0,3.0,83,0,0,synthetic
50,0.1042,68.7,58.9,2.67,0,99.1,2.388,6.9,62.0,36.7,853.9,0,0.0,3.0,91,0,0,synthetic
50,0.125,61.2,48.7,1.81,0,99.1,2.344,8.0,68.0,36.5,974.4,0,0.0,3.0,86,0,0,synthetic
50,0.1458,63.8,51.6,1.27,0,99.1,2.126,6.7,68.5,36.5,931.9,0,0.0,3.0,88,0,0,synthetic
50,0.1667,63.4,58.0,0.68,0,98.7,1.972,8.3,69.5,36.9,979.9,0,0.0,3.0,90,0,0,synthetic
50,0.1875,65.0,53.6,2.76,0,99.0,2.599,5.8,68.2,36.6,918.6,0,0.0,3.0,88,0,0,synthetic
50,0.2083,69.2,42.3,1.2,0,99.8,2.038,7.1,68.2,36.8,873.5,0,0.0,3.0,83,0,0,synthetic
50,0.2292,70.9,41.3,3.0,0,98.8,2.583,6.8,68.8,36.5,837.6,0,0.0,3.0,82,0,0,synthetic
50,0.25,64.7,49.2,1.86,0,99.6,1.892,7.0,68.1,36.7,929.5,0,0.0,3.0,87,0,0,synthetic
50,0.2708,71.8,33.3,2.38,0,99.4,2.469,7.8,70.7,36.9,820.1,0,0.0,3.0,78,0,0,synthetic
50,0.2917,66.6,40.8,2.94,0,98.2,2.749,6.3,68.3,36.4,913.1,0,0.0,3.0,83,0,0,synthetic
50,0.3125,74.2,44.5,3.35,0,98.9,2.473,7.1,68.1,36.7,797.1,0,0.0,3.0,82,0,0,synthetic
50,0.3333,73.1,46.1,1.85,0,98.9,2.454,6.0,64.1,36.9,814.4,0,0.0,3.0,84,0,0,synthetic
50,0.3542,159.7,29.7,7.4,4,98.8,3.661,3.0,67.9,37.2,399.1,1,0.0,3.0,47,1,1,synthetic
50,0.375,146.8,32.6,6.23,3,99.0,3.038,6.3,68.4,36.9,389.3,1,0.0,3.0,53,0,0,synthetic
50,0.3958,167.1,29.1,7.65,4,99.4,3.375,3.3,66.8,37.0,357.5,1,0.0,3.0,43,1,1,synthetic
50,0.4167,138.6,32.9,6.08,3,98.9,2.931,4.8,67.6,37.0,408.4,1,0.0,3.0,56,0,0,synthetic
50,0.4375,140.8,33.1,6.0,3,98.9,2.865,6.3,67.6,36.9,399.4,1,0.0,3.0,56,0,0,synthetic
50,0.4583,161.8,29.9,7.3,4,99.0,3.21,5.2,65.7,36.9,391.5,1,0.0,3.0,46,1,1,synthetic
50,0.4792,155.5,30.7,7.0,4,98.9,3.176,4.5,66.8,37.1,386.8,1,0.0,3.0,50,0,0,synthetic
50,0.5,149.4,32.8,6.13,3,99.3,3.153,3.5,70.4,37.0,416.1,1,0.0,3.0,53,0,0,synthetic
50,0.5208,163.2,27.6,8.26,4,99.1,3.576,2.9,68.4,36.9,367.0,1,0.0,3.0,41,1,2,synthetic
50,0.5417,181.5,25.5,9.07,5,98.1,3.817,2.4,68.3,37.1,345.7,1,0.0,3.0,32,2,2,synthetic
50,0.5625,73.2,58.2,1.97,0,98.7,2.354,7.7,64.1,36.7,808.1,0,0.0,3.0,89,0,0,synthetic
50,0.5833,73.1,44.7,2.67,0,99.0,2.363,7.4,65.2,36.7,833.6,0,0.0,3.0,83,0,0,synthetic
50,0.6042,74.0,40.7,2.35,0,99.4,2.304,6.4,66.3,36.8,784.1,0,0.0,3.0,81,0,0,synthetic
50,0.625,76.5,55.3,0.99,0,99.2,2.411,4.7,68.2,36.7,769.0,0,0.0,3.0,86,0,0,synthetic
50,0.6458,71.6,49.7,0.63,0,99.5,2.145,7.7,69.0,36.8,813.7,0,0.0,3.0,86,0,0,synthetic
50,0.6667,70.9,39.5,0.6,0,99.3,2.037,6.3,68.8,36.8,822.2,0,0.0,3.0,81,0,0,synthetic
50,0.6875,71.0,49.1,3.27,0,98.9,2.388,5.0,72.0,36.8,842.2,0,0.0,3.0,86,0,0,synthetic
50,0.7083,67.1,35.6,0.56,0,99.0,2.185,6.4,68.0,36.8,875.3,0,0.0,3.0,81,0,0,synthetic
50,0.7292,69.6,48.9,2.0,0,99.2,2.524,4.6,64.1,36.8,898.2,0,0.0,3.0,86,0,0,synthetic
50,0.75,68.1,60.1,1.61,0,98.4,2.38,6.6,66.1,36.7,899.0,0,0.0,3.0,91,0,0,synthetic
50,0.7708,71.0,45.9,2.81,0,98.8,2.324,6.9,68.6,36.7,838.1,0,0.0,3.0,84,0,0,synthetic
50,0.7917,67.0,52.4,2.43,0,99.1,2.578,6.3,64.8,36.9,891.2,0,0.0,3.0,88,0,0,synthetic
50,0.8125,66.4,46.7,0.53,0,99.0,2.284,7.4,66.8,36.7,895.3,0,0.0,3.0,85,0,0,synthetic
50,0.8333,74.6,57.6,1.59,0,98.9,2.448,4.9,70.0,36.6,788.3,0,0.0,3.0,88,0,0,synthetic
50,0.8542,64.5,58.2,0.84,0,99.3,2.357,8.7,67.0,36.7,909.7,0,0.0,3.0,90,0,0,synthetic
50,0.875,58.2,45.1,2.76,0,99.0,2.513,4.3,70.1,36.5,1033.9,0,0.0,3.0,85,0,0,synthetic
50,0.8958,65.7,49.1,2.24,0,99.4,2.474,7.8,72.7,36.6,900.2,0,0.0,3.0,86,0,0,synthetic
50,0.9167,61.4,46.3,1.74,0,99.1,1.821,4.9,70.5,36.7,955.0,0,0.0,3.0,85,0,0,synthetic
50,0.9375,56.6,34.7,1.52,0,98.9,1.935,8.1,64.6,36.7,1041.9,0,0.0,3.0,80,0,0,synthetic
50,0.9583,65.2,58.2,1.8,0,98.7,2.199,6.9,67.6,36.7,917.0,0,0.0,3.0,90,0,0,synthetic
50,0.9792,61.4,62.2,1.64,0,98.9,2.262,6.6,71.5,36.8,947.0,0,0.0,3.0,92,0,0,synthetic
51,0.0,65.0,52.0,2.65,0,99.2,2.329,4.3,66.7,36.7,925.8,0,0.0,3.06,88,0,0,synthetic
51,0.0208,65.1,52.5,1.81,0,98.6,2.254,5.5,70.0,36.9,927.6,0,0.0,3.06,88,0,0,synthetic
51,0.0417,63.0,46.4,2.07,0,99.6,2.281,5.3,67.1,36.7,955.5,0,0.0,3.06,85,0,0,synthetic
51,0.0625,61.3,46.5,1.09,0,99.1,2.382,7.6,69.0,36.8,957.5,0,0.0,3.06,85,0,0,synthetic
51,0.0833,61.6,61.8,0.72,0,98.6,2.034,4.9,69.4,36.6,1001.7,0,0.0,3.06,92,0,0,synthetic
51,0.1042,62.9,61.6,1.33,0,99.2,2.205,7.6,70.3,36.6,943.6,0,0.0,3.06,92,0,0,synthetic
51,0.125,60.6,39.1,0.61,0,99.3,1.849,7.4,67.5,36.6,963.1,0,0.0,3.06,82,0,0,synthetic
51,0.1458,65.0,42.5,1.75,0,98.9,2.416,7.4,63.3,36.7,926.2,0,0.0,3.06,84,0,0,synthetic
51,0.1667,59.5,36.5,2.77,0,98.8,2.428,5.2,66.8,36.7,1034.3,0,0.0,3.06,81,0,0,synthetic
51,0.1875,64.2,47.2,2.04,0,98.8,2.313,4.6,68.1,36.6,926.5,0,0.0,3.06,86,0,0,synthetic
51,0.2083,66.1,53.6,1.36,0,98.7,2.538,5.1,69.2,36.6,899.0,0,0.0,3.06,88,0,0,synthetic
51,0.2292,64.9,52.4,2.55,0,99.2,2.592,4.5,68.3,36.7,906.2,0,0.0,3.06,88,0,0,synthetic
51,0.25,64.2,33.4,1.12,0,99.0,1.963,8.4,66.9,36.7,918.8,0,0.0,3.06,80,0,0,synthetic
51,0.2708,71.9,57.5,1.24,0,98.7,2.291,5.9,70.3,36.6,829.2,0,0.0,3.06,89,0,0,synthetic
51,0.2917,70.4,52.8,0.58,0,98.8,2.499,8.7,67.0,36.8,850.7,0,0.0,3.06,87,0,0,synthetic
51,0.3125,76.2,51.6,1.06,0,99.6,2.206,7.2,67.4,36.7,773.1,0,0.0,3.06,85,0,0,synthetic
51,0.3333,68.6,50.1,3.06,0,99.0,2.346,6.6,64.7,36.6,865.7,0,0.0,3.06,87,0,0,synthetic
51,0.3542,70.2,51.8,2.96,0,98.8,2.296,6.3,70.2,36.6,852.8,0,0.0,3.06,87,0,0,synthetic
51,0.375,73.9,55.0,3.14,0,98.9,2.492,7.4,68.0,36.8,811.2,0,0.0,3.06,87,0,0,synthetic
51,0.3958,74.0,66.0,2.98,0,99.0,2.184,5.0,65.8,36.8,826.1,0,0.0,3.06,92,0,0,synthetic
51,0.4167,70.5,39.3,0.5,0,99.1,1.97,6.9,70.3,36.7,815.1,0,0.0,3.06,81,0,0,synthetic
51,0.4375,75.4,50.4,0.98,0,99.4,2.229,6.4,66.4,36.9,805.7,0,0.0,3.06,85,0,0,synthetic
51,0.4583,75.8,42.8,2.77,0,99.8,2.48,7.8,69.7,36.8,798.0,0,0.0,3.06,81,0,0,synthetic
51,0.4792,78.6,43.8,3.0,0,99.1,2.405,5.0,68.9,36.6,749.4,0,0.0,3.06,81,0,0,synthetic
51,0.5,72.9,44.0,1.38,0,99.0,2.17,7.7,68.3,36.7,846.5,0,0.0,3.06,83,0,0,synthetic
51,0.5208,74.0,49.3,1.36,0,98.9,2.471,7.1,69.0,36.7,808.7,0,0.0,3.06,85,0,0,synthetic
51,0.5417,79.0,52.0,2.82,0,98.9,2.466,4.9,67.4,36.7,772.7,0,0.0,3.06,84,0,0,synthetic
51,0.5625,74.9,58.4,3.12,0,98.7,2.615,7.7,67.2,36.9,786.9,0,0.0,3.06,88,0,0,synthetic
51,0.5833,76.0,41.4,0.56,0,99.1,1.946,7.7,67.1,36.9,805.7,0,0.0,3.06,80,0,0,synthetic
51,0.6042,76.2,49.6,3.4,0,99.1,2.745,4.5,71.3,36.8,781.2,0,0.0,3.06,84,0,0,synthetic
51,0.625,74.8,57.9,1.82,0,98.9,1.795,8.2,67.9,36.6,799.3,0,0.0,3.06,88,0,0,synthetic
51,0.6458,75.9,37.9,3.5,0,99.0,2.331,6.5,68.5,36.6,774.6,0,0.0,3.06,79,0,0,synthetic
51,0.6667,71.2,45.2,0.78,0,99.6,2.139,7.8,67.5,36.7,833.7,0,0.0,3.06,84,0,0,synthetic
51,0.6875,69.9,55.7,1.59,0,98.6,2.262,7.5,69.9,36.7,852.4,0,0.0,3.06,89,0,0,synthetic
51,0.7083,68.9,42.8,2.16,0,99.4,2.009,6.8,69.0,36.8,899.1,0,0.0,3.06,83,0,0,synthetic
51,0.7292,71.1,45.7,2.74,0,98.9,2.661,5.8,68.8,36.5,825.4,0,0.0,3.06,84,0,0,synthetic
51,0.75,67.2,50.9,1.91,0,99.0,2.072,7.9,69.7,36.6,880.4,0,0.0,3.06,87,0,0,synthetic
51,0.7708,69.3,60.7,1.03,0,99.2,2.092,8.3,67.6,36.6,880.3,0,0.0,3.06,91,0,0,synthetic
51,0.7917,64.3,48.0,1.52,0,99.6,2.812,5.4,66.4,36.8,909.8,0,0.0,3.06,86,0,0,synthetic
51,0.8125,66.4,52.5,1.78,0,98.6,2.262,4.6,67.8,36.6,901.9,0,0.0,3.06,88,0,0,synthetic
51,0.8333,58.6,60.9,2.46,0,99.0,2.568,7.4,68.3,36.7,1032.8,0,0.0,3.06,92,0,0,synthetic
51,0.8542,61.4,35.3,3.22,0,98.7,2.606,5.6,68.8,36.6,991.9,0,0.0,3.06,80,0,0,synthetic
51,0.875,62.6,37.7,2.2,0,98.9,2.653,7.6,69.3,36.5,950.6,0,0.0,3.06,81,0,0,synthetic
51,0.8958,57.6,53.0,3.07,0,98.8,2.614,5.1,66.9,36.8,1057.1,0,0.0,3.06,88,0,0,synthetic
51,0.9167,59.8,31.1,1.71,0,99.0,2.379,5.2,70.7,36.6,1010.5,0,0.0,3.06,79,0,0,synthetic
51,0.9375,61.0,45.0,3.15,0,98.5,2.627,5.4,68.2,36.8,981.4,0,0.0,3.06,85,0,0,synthetic
51,0.9583,59.1,30.3,3.21,0,98.8,2.725,5.3,69.2,36.7,1010.8,0,0.0,3.06,78,0,0,synthetic
51,0.9792,59.8,60.7,2.59,0,98.6,2.379,8.0,72.7,36.8,993.2,0,0.0,3.06,92,0,0,synthetic
52,0.0,57.1,43.3,1.0,0,98.7,2.34,6.6,68.8,36.5,1036.1,0,0.0,3.12,84,0,0,synthetic
52,0.0208,63.5,40.2,2.31,0,99.4,2.441,5.2,65.8,36.7,931.3,0,0.0,3.12,83,0,0,synthetic
52,0.0417,64.7,53.0,1.28,0,99.5,2.229,6.7,67.4,36.6,936.5,0,0.0,3.12,88,0,0,synthetic
52,0.0625,56.6,38.9,1.35,0,99.2,2.183,8.2,68.3,36.7,1074.3,0,0.0,3.12,82,0,0,synthetic
52,0.0833,61.3,38.5,1.32,0,99.1,1.952,6.1,68.1,36.6,1000.9,0,0.0,3.12,82,0,0,synthetic
52,0.1042,59.3,39.6,0.81,0,99.6,1.861,4.9,66.8,36.6,1025.3,0,0.0,3.12,82,0,0,synthetic
52,0.125,63.1,49.2,2.19,0,98.5,2.261,8.1,70.1,36.8,967.7,0,0.0,3.12,87,0,0,synthetic
52,0.1458,62.1,53.9,2.64,0,98.5,2.452,7.4,67.8,36.7,949.7,0,0.0,3.12,89,0,0,synthetic
52,0.1667,60.1,37.9,1.93,0,99.1,2.112,5.4,67.7,36.6,979.8,0,0.0,3.12,82,0,0,synthetic
52,0.1875,63.8,45.0,2.85,0,99.0,2.162,7.1,67.0,36.6,940.0,0,0.0,3.12,85,0,0,synthetic
52,0.2083,66.6,43.9,1.21,0,99.0,1.991,7.8,65.9,36.6,897.3,0,0.0,3.12,84,0,0,synthetic
52,0.2292,67.4,46.7,2.35,0,98.9,2.609,5.2,68.8,36.8,887.1,0,0.0,3.12,85,0,0,synthetic
52,0.25,66.5,37.5,2.84,0,99.1,2.996,6.5,67.7,36.6,873.8,0,0.0,3.12,81,0,0,synthetic
52,0.2708,69.3,62.5,2.12,0,99.5,2.316,6.4,69.9,36.8,856.8,0,0.0,3.12,92,0,0,synthetic
52,0.2917,67.7,45.5,0.86,0,99.0,2.151,6.8,68.0,36.6,882.8,0,0.0,3.12,85,0,0,synthetic
52,0.3125,67.5,46.9,2.29,0,98.8,2.205,6.7,66.3,36.9,906.7,0,0.0,3.12,86,0,0,synthetic
52,0.3333,70.3,41.8,1.13,0,98.4,2.63,6.0,67.6,36.7,844.7,0,0.0,3.12,83,0,0,synthetic
52,0.3542,181.1,26.4,8.77,5,97.9,3.446,3.7,68.8,36.9,313.3,1,0.0,3.12,33,2,2,synthetic
52,0.375,148.1,31.9,6.54,3,99.0,3.229,3.5,66.4,36.9,373.5,1,0.0,3.12,53,0,0,synthetic
52,0.3958,159.4,29.7,7.46,4,98.9,3.152,3.0,67.5,37.0,365.5,1,0.0,3.12,46,1,1,synthetic
52,0.4167,165.7,29.5,7.52,4,99.0,3.136,6.1,65.9,36.9,347.0,1,0.0,3.12,44,1,1,synthetic
52,0.4375,168.9,28.2,8.05,4,98.6,3.292,4.6,68.5,36.9,333.3,1,0.0,3.12,41,1,2,synthetic
52,0.4583,153.4,30.5,7.13,4,98.7,3.28,6.7,66.4,37.0,383.2,1,0.0,3.12,50,0,0,synthetic
52,0.4792,169.1,28.5,7.91,4,98.8,3.241,5.5,64.7,37.0,344.8,1,0.0,3.12,41,1,1,synthetic
52,0.5,139.6,32.1,6.46,3,99.4,2.941,6.4,65.5,36.8,424.1,1,0.0,3.12,56,0,0,synthetic
52,0.5208,167.7,27.8,8.22,4,99.1,3.821,4.0,66.9,37.2,360.7,1,0.0,3.12,40,1,2,synthetic
52,0.5417,160.8,31.3,6.8,4,99.4,3.356,6.9,66.6,37.0,360.1,1,0.0,3.12,48,1,0,synthetic
52,0.5625,74.0,48.1,3.01,0,99.3,2.492,6.5,67.4,36.9,811.7,0,0.0,3.12,84,0,0,synthetic
52,0.5833,72.2,35.1,0.56,0,98.6,2.478,8.5,65.5,36.9,837.2,0,0.0,3.12,79,0,0,synthetic
52,0.6042,73.3,51.4,0.55,0,99.0,2.188,5.6,72.0,36.7,825.8,0,0.0,3.12,86,0,0,synthetic
52,0.625,71.2,43.3,0.97,0,99.0,2.281,7.3,61.3,36.8,841.7,0,0.0,3.12,83,0,0,synthetic
52,0.6458,70.5,40.9,1.36,0,98.8,2.008,5.8,65.1,36.7,851.9,0,0.0,3.12,82,0,0,synthetic
52,0.6667,73.4,47.6,2.33,0,99.2,2.214,5.1,65.5,36.7,811.8,0,0.0,3.12,84,0,0,synthetic
52,0.6875,72.8,49.0,0.76,0,98.7,2.109,7.0,66.0,36.6,807.6,0,0.0,3.12,85,0,0,synthetic
52,0.7083,64.5,42.4,3.25,0,99.1,2.668,4.5,67.2,36.5,918.2,0,0.0,3.12,84,0,0,synthetic
52,0.7292,67.4,57.9,1.37,0,99.1,1.966,6.5,65.3,36.8,901.1,0,0.0,3.12,90,0,0,synthetic
52,0.75,70.4,34.2,1.67,0,98.8,2.403,5.5,69.7,36.7,860.0,0,0.0,3.12,79,0,0,synthetic
52,0.7708,66.9,29.3,0.81,0,98.7,2.393,8.1,68.6,36.8,917.2,0,0.0,3.12,78,0,1,synthetic
52,0.7917,65.3,52.4,3.0,0,99.0,2.705,7.0,65.7,36.7,899.7,0,0.0,3.12,88,0,0,synthetic
52,0.8125,65.8,48.8,1.87,0,98.9,2.164,6.1,64.3,36.7,915.6,0,0.0,3.12,86,0,0,synthetic
52,0.8333,65.0,47.6,2.98,0,99.0,2.339,7.0,69.9,36.8,903.4,0,0.0,3.12,86,0,0,synthetic
52,0.8542,62.4,57.6,1.89,0,99.5,2.54,6.1,66.3,36.7,942.1,0,0.0,3.12,90,0,0,synthetic
52,0.875,57.6,65.8,3.26,0,99.3,2.334,4.5,70.8,36.6,1049.3,0,0.0,3.12,94,0,0,synthetic
52,0.8958,57.2,48.6,0.96,0,98.7,2.025,8.4,68.5,36.6,1044.7,0,0.0,3.12,86,0,0,synthetic
52,0.9167,59.3,44.4,0.77,0,99.0,2.427,6.3,67.6,36.7,1004.1,0,0.0,3.12,84,0,0,synthetic
52,0.9375,58.0,33.2,1.22,0,99.0,2.633,7.7,68.2,36.6,1043.6,0,0.0,3.12,80,0,0,synthetic
52,0.9583,60.4,40.0,1.1,0,99.0,2.026,6.0,66.3,36.8,994.3,0,0.0,3.12,83,0,0,synthetic
52,0.9792,57.7,47.9,2.19,0,99.6,1.937,5.4,67.3,36.7,1044.8,0,0.0,3.12,86,0,0,synthetic
53,0.0,63.6,50.8,2.84,0,99.1,2.768,4.9,68.3,36.6,957.4,0,6.04,3.18,87,0,0,synthetic
53,0.0208,54.8,42.8,2.0,0,99.0,2.188,7.0,69.1,36.7,1095.7,0,2.16,3.18,84,0,0,synthetic
53,0.0417,60.4,55.0,2.35,0,99.4,2.282,6.8,65.2,36.7,983.9,0,2.59,3.18,89,0,0,synthetic
53,0.0625,64.0,33.5,2.96,0,99.4,2.612,7.4,67.3,36.6,974.4,0,2.2,3.18,80,0,0,synthetic
53,0.0833,61.1,61.7,2.43,0,99.1,2.605,5.6,67.7,36.8,993.0,0,3.54,3.18,92,0,0,synthetic
53,0.1042,63.9,38.4,2.92,0,99.1,2.711,8.0,67.0,36.8,927.8,0,2.47,3.18,82,0,0,synthetic
53,0.125,63.7,42.7,2.13,0,99.2,2.324,5.3,67.3,36.8,943.7,0,6.03,3.18,84,0,0,synthetic
53,0.1458,70.2,39.6,1.94,0,99.4,2.403,7.2,66.3,36.7,859.4,0,6.01,3.18,82,0,0,synthetic
53,0.1667,61.2,61.6,1.65,0,99.0,2.275,7.5,70.1,36.6,983.7,0,2.53,3.18,92,0,0,synthetic
53,0.1875,65.4,39.3,3.1,0,99.3,2.795,6.2,67.3,36.7,917.9,0,5.73,3.18,82,0,0,synthetic
53,0.2083,72.1,60.3,2.33,0,99.2,2.318,4.8,69.6,36.7,832.6,0,5.48,3.18,90,0,0,synthetic
53,0.2292,72.5,48.5,1.43,0,99.0,2.098,5.4,68.1,36.6,843.0,0,3.01,3.18,85,0,0,synthetic
53,0.25,68.8,48.7,2.05,0,98.3,2.538,6.0,70.6,36.8,871.6,0,2.18,3.18,86,0,0,synthetic
53,0.2708,66.9,34.8,2.87,0,98.9,2.441,5.6,67.3,36.6,897.6,0,3.57,3.18,80,0,0,synthetic
53,0.2917,73.5,30.6,1.04,0,99.2,2.342,8.0,69.3,36.6,836.3,0,6.17,3.18,77,0,0,synthetic
53,0.3125,69.0,43.2,0.87,0,98.7,2.132,6.7,70.6,36.6,890.5,0,3.45,3.18,84,0,0,synthetic
53,0.3333,76.6,40.4,2.84,0,98.9,2.418,5.6,69.8,36.6,777.1,0,2.07,3.18,80,0,0,synthetic
53,0.3542,76.6,43.9,2.19,0,98.3,2.387,4.7,67.9,36.6,807.7,0,5.1,3.18,81,0,0,synthetic
53,0.375,70.0,48.4,3.49,0,99.2,2.381,4.9,61.0,36.6,878.0,0,4.03,3.18,86,0,0,synthetic
53,0.3958,75.3,45.1,1.15,0,99.0,2.093,6.0,66.2,36.7,798.4,0,3.67,3.18,82,0,0,synthetic
53,0.4167,76.1,39.4,1.27,0,98.6,2.341,8.1,69.1,36.8,794.4,0,6.19,3.18,80,0,0,synthetic
53,0.4375,80.7,33.1,2.0,0,98.8,2.405,8.1,69.7,36.9,728.6,0,4.79,3.18,75,0,0,synthetic
53,0.4583,81.1,54.4,2.44,0,99.0,2.317,6.0,70.3,36.7,746.2,0,3.11,3.18,85,0,0,synthetic
53,0.4792,79.9,48.8,1.69,0,99.0,2.374,7.5,68.5,36.8,730.7,0,6.97,3.18,82,0,0,synthetic
53,0.5,77.5,26.4,1.65,0,99.1,2.001,5.9,69.3,36.9,784.7,0,6.57,3.18,73,1,1,synthetic
53,0.5208,76.1,43.0,1.61,0,98.6,2.307,4.7,70.6,36.8,767.9,0,5.26,3.18,81,0,0,synthetic
53,0.5417,79.2,40.1,2.53,0,98.9,2.606,5.2,69.5,36.9,739.5,0,4.36,3.18,79,0,0,synthetic
53,0.5625,73.9,51.1,1.69,0,98.7,1.889,6.0,65.4,36.7,808.3,0,5.26,3.18,85,0,0,synthetic
53,0.5833,74.9,33.0,2.14,0,99.2,2.358,7.7,70.7,36.9,806.7,0,5.87,3.18,77,0,0,synthetic
53,0.6042,74.2,59.5,2.3,0,99.0,1.927,7.2,69.0,36.7,814.8,0,4.22,3.18,89,0,0,synthetic
53,0.625,75.8,44.0,1.82,0,98.7,2.69,7.2,64.4,36.8,774.1,0,5.75,3.18,82,0,0,synthetic
53,0.6458,76.3,44.2,2.58,0,99.0,2.495,6.8,64.0,36.7,813.2,0,4.01,3.18,82,0,0,synthetic
53,0.6667,73.7,41.2,1.58,0,98.8,1.833,5.6,67.4,36.7,799.7,0,6.24,3.18,81,0,0,synthetic
53,0.6875,80.1,53.6,2.32,0,99.1,2.416,5.7,71.0,36.7,732.0,0,5.76,3.18,84,0,0,synthetic
53,0.7083,73.3,57.8,1.95,0,98.6,2.366,4.8,69.9,36.6,810.5,0,4.12,3.18,89,0,0,synthetic
53,0.7292,77.7,31.1,2.21,0,99.2,2.442,7.1,69.6,36.9,769.0,0,2.49,3.18,75,0,0,synthetic
53,0.75,67.7,45.6,3.17,0,99.3,2.78,6.8,67.4,36.8,917.1,0,3.53,3.18,85,0,0,synthetic
53,0.7708,71.2,47.1,3.44,0,99.0,2.749,7.2,70.4,36.7,832.2,0,2.74,3.18,85,0,0,synthetic
53,0.7917,69.3,47.5,1.9,0,99.2,2.453,8.4,67.2,36.7,873.1,0,2.34,3.18,85,0,0,synthetic
53,0.8125,62.0,53.1,3.39,0,99.4,2.557,7.7,68.3,36.6,960.1,0,3.25,3.18,88,0,0,synthetic
53,0.8333,72.3,45.1,1.97,0,98.9,2.34,8.3,72.0,36.6,835.3,0,5.3,3.18,83,0,0,synthetic
53,0.8542,61.9,38.9,2.1,0,98.9,2.152,7.3,66.3,36.6,984.0,0,5.79,3.18,82,0,0,synthetic
53,0.875,65.3,50.1,1.54,0,98.7,2.414,6.4,68.9,36.9,932.9,0,4.14,3.18,87,0,0,synthetic
53,0.8958,71.0,49.2,1.1,0,98.3,2.019,8.6,71.6,36.7,841.8,0,5.9,3.18,86,0,0,synthetic
53,0.9167,58.4,40.5,2.38,0,98.8,2.254,7.0,68.3,36.7,1031.6,0,2.2,3.18,83,0,0,synthetic
53,0.9375,58.6,51.7,0.59,0,98.8,2.066,5.6,65.5,36.6,986.4,0,4.28,3.18,88,0,0,synthetic
53,0.9583,64.7,40.5,2.19,0,99.2,2.632,6.3,66.2,36.7,952.0,0,6.21,3.18,83,0,0,synthetic
53,0.9792,61.8,47.8,3.39,0,98.3,2.433,5.1,67.0,36.6,941.2,0,6.26,3.18,86,0,0,synthetic
54,0.0,63.3,44.5,0.98,0,99.0,2.308,5.4,70.8,36.7,951.5,0,2.78,3.24,84,0,0,synthetic
54,0.0208,62.9,43.4,2.21,0,99.3,2.31,4.6,70.9,36.8,931.2,0,5.04,3.24,84,0,0,synthetic
54,0.0417,59.9,43.3,1.38,0,98.7,2.423,5.1,69.5,36.7,999.2,0,2.16,3.24,84,0,0,synthetic
54,0.0625,63.6,38.0,3.32,0,98.8,2.627,6.6,68.1,36.6,952.0,0,3.07,3.24,82,0,0,synthetic
54,0.0833,68.2,32.9,3.12,0,99.0,2.81,6.9,67.9,36.8,892.6,0,5.3,3.24,79,0,0,synthetic
54,0.1042,63.4,52.9,1.73,0,98.2,1.938,8.2,67.8,36.7,933.1,0,2.1,3.24,88,0,0,synthetic
54,0.125,66.2,57.6,1.34,0,99.0,2.236,5.9,65.5,36.8,942.2,0,3.83,3.24,90,0,0,synthetic
54,0.1458,59.5,41.9,2.91,0,98.6,2.558,4.9,66.4,36.6,1009.2,0,2.65,3.24,83,0,0,synthetic
54,0.1667,71.2,42.7,2.42,0,98.6,2.78,6.1,66.7,36.8,832.1,0,2.72,3.24,83,0,0,synthetic
54,0.1875,63.3,53.4,2.62,0,99.2,2.298,6.4,67.2,36.8,931.4,0,2.92,3.24,88,0,0,synthetic
54,0.2083,70.8,40.6,3.17,0,98.8,2.55,5.3,66.2,36.8,843.0,0,6.97,3.24,82,0,0,synthetic
54,0.2292,68.6,29.4,1.92,0,98.7,2.25,7.6,68.5,36.7,867.7,0,4.69,3.24,78,0,1,synthetic
54,0.25,70.7,46.3,2.22,0,98.3,2.483,6.3,67.8,36.6,855.3,0,2.79,3.24,84,0,0,synthetic
54,0.2708,67.9,33.7,2.28,0,99.3,2.133,7.9,70.7,36.8,868.3,0,2.23,3.24,80,0,0,synthetic
54,0.2917,70.9,49.8,1.98,0,98.2,2.317,4.5,65.8,36.7,834.8,0,5.94,3.24,86,0,0,synthetic
